track_id,name,artist_x,new_identifier,explicit,energy,mode,instrumentalness,liveness,valence,popularity_norm,duration_ms_norm,danceability_norm,key_norm,loudness_norm,speechiness_norm,acousticness_norm,tempo_norm,time_signature_norm,artist_y,genre,title,album,year,lyrics,labels
262,3UNa2iZNHZ8cDvzXSNVrUZ,i got you babe,ub40,i got you babe_ub40,0,0.73,1,2.91e-05,0.0985,0.869,0.49,0.0331778534014824,0.7608476286579212,0.4545454545454546,0.7890969162995594,0.0778578784757981,0.1114457831325301,0.7047540191816739,0.8,ub40,Reggae,i got you babe,Little Baggariddim,,"They say we're young and we don't know
Won't find out until we grow
Well I don't know if baby that's true
Cause you've got me baby, I've got you
Babe, I've got you babe, I've got you, Babe
They say our love won't pay the rent
Before it's earned our money's always spent
I guess that's so, we don't have a lot
At least I'm sure we've all the things we've got
Babe, I've got you babe, I've got you, Babe
I got flowers in the spring
I got you to wear my ring
And when I'm sad, you're around
And when I get scared you're always around
So let them say your hair's too long
I don't care, with you I can't go wrong
Then put your little hand in mine
There ain't no hill or mountain we can't climb
Babe, I've got you babe, I've got you, Babe
I got you to hold my hand
I got you to understand
I got you to walk with me
I got you to talk with me
I got you to kiss goodnight
I got you to hold me tight
I got you and I won't let go
I got you to love me so
I got you, babe","Calmness, Power, Tenderness"
263,4sDiJmHNcm0wLTH8ns65va,the chair,george strait,the chair_george strait,0,0.284,1,8.22e-06,0.329,0.484,0.55,0.0298267636476005,0.6488395560040363,0.8181818181818182,0.6475617963778757,0.0276004119464469,0.4327309236947791,0.3648049159634874,0.8,george strait,Country,the chair,Something Special,1985.0,"Well, excuse me
But I think you've got my chair
No, that one is not taken
I don't mind if you sit here, I'll be glad to share
Yeah, it's usually packed here on Friday nights
Oh, if you don't mind, could I talk you out of a light?

Well, thank you, could I drink you a buy?
Oh, listen to me, what I mean is can I buy you a drink?
Anything you please
Oh, you're welcome, well, I don't think I caught your name
Are you waiting for someone to meet you here?
Well, that makes two of us, glad you came

No, I don't know the name of the band, but they're good
Aren't they, would you like to dance?
Yeah, I like this song too, it reminds me of you and me
Baby, do you think there is a chance
That later on I could drive you home?
No, I do not mind at all
Oh, I like you too, and to tell you the truth
That was not my chair after all
Oh, I like you too, and to tell you the truth
That was not my chair after all","Amazement, Calmness, Joyful activation, Tenderness"
264,2tA6NXYdeP8Y30RQstjco4,the chair,george strait,the chair_george strait,0,0.318,1,4.26e-06,0.265,0.532,0.31,0.029850438083873,0.6508577194752775,0.8181818181818182,0.6766550416054821,0.0263645726055612,0.4106425702811245,0.3647724459272428,0.8,george strait,Country,the chair,Something Special,1985.0,"Well, excuse me
But I think you've got my chair
No, that one is not taken
I don't mind if you sit here, I'll be glad to share
Yeah, it's usually packed here on Friday nights
Oh, if you don't mind, could I talk you out of a light?

Well, thank you, could I drink you a buy?
Oh, listen to me, what I mean is can I buy you a drink?
Anything you please
Oh, you're welcome, well, I don't think I caught your name
Are you waiting for someone to meet you here?
Well, that makes two of us, glad you came

No, I don't know the name of the band, but they're good
Aren't they, would you like to dance?
Yeah, I like this song too, it reminds me of you and me
Baby, do you think there is a chance
That later on I could drive you home?
No, I do not mind at all
Oh, I like you too, and to tell you the truth
That was not my chair after all
Oh, I like you too, and to tell you the truth
That was not my chair after all","Amazement, Calmness, Joyful activation, Tenderness"
265,3sNTB1CNO6itkkbLF9Pd1T,not king james version,steel pulse,not king james version_steel pulse,0,0.695,1,0.0,0.126,0.92,0.4,0.0437441281167929,0.7467204843592331,0.6363636363636364,0.7647913607440039,0.1544799176107106,0.1124497991967871,0.6674053599912332,0.8,steel pulse,Reggae,not king james version,Babylon the Bandit,,"David Hinds
CHORUS
A dis ya version
A no King James version
‘Cause out of Africa
Came the Garden of Eden
X2
Hidden from me I was never told
Ancient prophets black and gold
Like Daniel, King David and Abraham
Israel were all black men
I don't wanna lose you
Japhet tried his best to erase
The godly parts we played
I says he came and took
And never mention in his book... so
CHORUS
A dis ya version
A no King James version
‘Cause out of Africa
Came the Garden of Eden
X2
In Esau's chapter of history
So little mention of you and me
We rulers of kingdoms and dynasties
Explored this Earth for centuries
I don't wanna lose ya
Phoenicians, Egyptians and the Moors
Built civilisation, that's for sure
Creators of the alphabet
While the West illiterate..yeh
CHORUS
A dis ya version
A no King James version
‘Cause out of Africa
Came the Garden of Eden
X2
African heritage
I don't wanna lose ya
Oh, no
Slavery came and took its toll
In the name of John Bull Dog
Said we turned our backs on God
Lost the powers that we had
Now our backs against the wall
Ask ourselves about the fall
Rise rise rise
Hold on to your culture
CHORUS
A dis ya version
A no King James version
‘Cause out of Africa
Came the Garden of Eden
X2
I don't wanna lose ya
I don't wanna lose ya
Never let them fool you","Joyful activation, Power, Tension"
266,5rCpAwrWFRGpsqc8wVVhql,rat in mi kitchen,ub40,rat in mi kitchen_ub40,0,0.545,1,0.119,0.0609,0.826,0.53,0.0738932557049161,0.7356205852674066,0.8181818181818182,0.7301762114537445,0.0651905252317198,0.0241967871485943,0.3689854331299897,0.8,ub40,Reggae,rat in mi kitchen,Rat in the Kitchen,1986.0,"Wo, wo, wo, jee
O jee, je
:
There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When you open your mouth you don't talk, you shout
And you give every body the blame
But when they catch you up
They will shut you up
And you got no one to blame

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When you out on the street
You practice lies and deceit
And you scandalise my name
But when I catch you up
I'm gonna pull you up
I'm gonna check-out inside your brain

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When yo deh pon the scene
You make everyone scream
Because they know you're so unjust
But when they catch you up
They will kick you up
Because you're someone they cannot trust

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do","Power, Tension"
267,54Rbw2YSPfJbREtZHdSGPW,rat in mi kitchen,ub40,rat in mi kitchen_ub40,0,0.469,1,0.000929,0.12,0.754,0.26,0.0329596213799027,0.7406659939455096,0.8181818181818182,0.7168685756240821,0.0878475798146241,0.0884538152610441,0.368161505960281,0.8,ub40,Reggae,rat in mi kitchen,Rat in the Kitchen,1986.0,"Wo, wo, wo, jee
O jee, je
:
There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When you open your mouth you don't talk, you shout
And you give every body the blame
But when they catch you up
They will shut you up
And you got no one to blame

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When you out on the street
You practice lies and deceit
And you scandalise my name
But when I catch you up
I'm gonna pull you up
I'm gonna check-out inside your brain

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When yo deh pon the scene
You make everyone scream
Because they know you're so unjust
But when they catch you up
They will kick you up
Because you're someone they cannot trust

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do","Power, Tension"
268,0o7tBKZHvWPJB17wQx1Q8w,rat in mi kitchen,ub40,rat in mi kitchen_ub40,0,0.652,1,0.00215,0.0651,0.705,0.42,0.0325062470251201,0.7406659939455096,0.8181818181818182,0.817517131669114,0.0603501544799176,0.0828313253012048,0.3682183285237092,0.8,ub40,Reggae,rat in mi kitchen,Rat in the Kitchen,1986.0,"Wo, wo, wo, jee
O jee, je
:
There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When you open your mouth you don't talk, you shout
And you give every body the blame
But when they catch you up
They will shut you up
And you got no one to blame

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When you out on the street
You practice lies and deceit
And you scandalise my name
But when I catch you up
I'm gonna pull you up
I'm gonna check-out inside your brain

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
When yo deh pon the scene
You make everyone scream
Because they know you're so unjust
But when they catch you up
They will kick you up
Because you're someone they cannot trust

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat
Wo, wo, wo, jee
O jee, je

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do
I'm gonna fix that rat

There's a rat in mi kitchen what am I gonna do?
There's a rat in mi kitchen what am I gonna do?
I'm gonna fix that rat, that's what I'm gonna do","Power, Tension"
269,4NnWuGQujzWUEg0uZokO5M,just like heaven,the cure,just like heaven_the cure,0,0.94,1,0.000573,0.222,0.48,0.72,0.0371437664853287,0.4409687184661957,0.8181818181818182,0.8115210474791972,0.0438722966014418,0.0526104417670682,0.6145644347575503,0.8,the cure,Rock,just like heaven,"Kiss Me, Kiss Me, Kiss Me",1987.0,"""Show me, show me, show me how you do that trick
The one that makes me scream"", she said
""The one that makes me laugh"", she said
And threw her arms around my neck
""Show me how you do it, and I promise you
I promise that I'll run away with you
I'll run away with you""

Spinning on that dizzy edge
Kissed her face and kissed her head
Dreamed of all the different ways I had to make her glow
""Why are you so far away?"", she said
""Why won't you ever know that I'm in love with you?
That I'm in love with you?""

You, soft and only
You, lost and lonely
You, strange as angels
Dancing in the deepest oceans
Twisting in the water
You're just like a dream
You're just like a dream

Daylight licked me into shape
I must have been asleep for days
And moving lips to breathe her name
I opened up my eyes
And found myself alone, alone
Alone above a raging sea
That stole the only girl I loved
And drowned her deep inside of me

You, soft and only
You, lost and lonely
You, just like heaven","Nostalgia, Sadness, Tenderness"
270,5Qg8hWllFdbsu0Fp0Q5axn,just like heaven,the cure,just like heaven_the cure,0,0.94,1,0.000573,0.222,0.48,0.46,0.0371437664853287,0.4409687184661957,0.8181818181818182,0.8115210474791972,0.0438722966014418,0.0526104417670682,0.6145644347575503,0.8,the cure,Rock,just like heaven,"Kiss Me, Kiss Me, Kiss Me",1987.0,"""Show me, show me, show me how you do that trick
The one that makes me scream"", she said
""The one that makes me laugh"", she said
And threw her arms around my neck
""Show me how you do it, and I promise you
I promise that I'll run away with you
I'll run away with you""

Spinning on that dizzy edge
Kissed her face and kissed her head
Dreamed of all the different ways I had to make her glow
""Why are you so far away?"", she said
""Why won't you ever know that I'm in love with you?
That I'm in love with you?""

You, soft and only
You, lost and lonely
You, strange as angels
Dancing in the deepest oceans
Twisting in the water
You're just like a dream
You're just like a dream

Daylight licked me into shape
I must have been asleep for days
And moving lips to breathe her name
I opened up my eyes
And found myself alone, alone
Alone above a raging sea
That stole the only girl I loved
And drowned her deep inside of me

You, soft and only
You, lost and lonely
You, just like heaven","Nostalgia, Sadness, Tenderness"
271,76GlO5H5RT6g7y0gev86Nk,just like heaven,the cure,just like heaven_the cure,0,0.971,1,2.16e-05,0.185,0.764,0.67,0.0371414524426856,0.4339051463168516,0.8181818181818182,0.8589543563387175,0.0539649845520082,0.0272088353413654,0.6137608013604945,0.8,the cure,Rock,just like heaven,"Kiss Me, Kiss Me, Kiss Me",1987.0,"""Show me, show me, show me how you do that trick
The one that makes me scream"", she said
""The one that makes me laugh"", she said
And threw her arms around my neck
""Show me how you do it, and I promise you
I promise that I'll run away with you
I'll run away with you""

Spinning on that dizzy edge
Kissed her face and kissed her head
Dreamed of all the different ways I had to make her glow
""Why are you so far away?"", she said
""Why won't you ever know that I'm in love with you?
That I'm in love with you?""

You, soft and only
You, lost and lonely
You, strange as angels
Dancing in the deepest oceans
Twisting in the water
You're just like a dream
You're just like a dream

Daylight licked me into shape
I must have been asleep for days
And moving lips to breathe her name
I opened up my eyes
And found myself alone, alone
Alone above a raging sea
That stole the only girl I loved
And drowned her deep inside of me

You, soft and only
You, lost and lonely
You, just like heaven","Nostalgia, Sadness, Tenderness"
272,0lNudhCTfcGBQVvSO22g4r,just like heaven,the cure,just like heaven_the cure,0,0.837,1,0.0024,0.115,0.511,0.32,0.0372886611554477,0.4429868819374369,0.8181818181818182,0.741128242780225,0.0346035015447991,0.0811244979919678,0.6169063361216978,0.8,the cure,Rock,just like heaven,"Kiss Me, Kiss Me, Kiss Me",1987.0,"""Show me, show me, show me how you do that trick
The one that makes me scream"", she said
""The one that makes me laugh"", she said
And threw her arms around my neck
""Show me how you do it, and I promise you
I promise that I'll run away with you
I'll run away with you""

Spinning on that dizzy edge
Kissed her face and kissed her head
Dreamed of all the different ways I had to make her glow
""Why are you so far away?"", she said
""Why won't you ever know that I'm in love with you?
That I'm in love with you?""

You, soft and only
You, lost and lonely
You, strange as angels
Dancing in the deepest oceans
Twisting in the water
You're just like a dream
You're just like a dream

Daylight licked me into shape
I must have been asleep for days
And moving lips to breathe her name
I opened up my eyes
And found myself alone, alone
Alone above a raging sea
That stole the only girl I loved
And drowned her deep inside of me

You, soft and only
You, lost and lonely
You, just like heaven","Nostalgia, Sadness, Tenderness"
273,4G9eIyEcVwLoG7kYNFpSII,ocean front property,george strait,ocean front property_george strait,0,0.326,1,0.0,0.25,0.787,0.58,0.0329642494651891,0.6619576185671039,0.1818181818181818,0.6767621145374448,0.029145211122554,0.1114457831325301,0.3177923622357244,0.8,george strait,Country,ocean front property,Ocean Front Property,1986.0,"If you leave me, I won't miss you
And I won't ever take you back
Girl, your memory won't ever haunt me
Cause I don't love you, and now if you'll buy that

I got some ocean front property in Arizona
From my front porch you can see the sea
I got some ocean front property in Arizona
If you'll buy that, I'll throw the golden gate in free

I don't worship the ground you walk on
I never have and that's a fact
I won't follow or try to find you
Cause I don't love you, and now if you'll buy that


Yeah, if you'll buy that I'll throw the golden gate in free","Calmness, Nostalgia, Power, Tenderness"
274,7fLTejTau0YuF9PSCOLtSs,ocean front property,george strait,ocean front property_george strait,0,0.324,1,0.0,0.282,0.769,0.5,0.0330069702524478,0.6629667003027245,0.1818181818181818,0.6775116250611845,0.0297631307929969,0.1194779116465863,0.3179384773988254,0.8,george strait,Country,ocean front property,Ocean Front Property,1986.0,"If you leave me, I won't miss you
And I won't ever take you back
Girl, your memory won't ever haunt me
Cause I don't love you, and now if you'll buy that

I got some ocean front property in Arizona
From my front porch you can see the sea
I got some ocean front property in Arizona
If you'll buy that, I'll throw the golden gate in free

I don't worship the ground you walk on
I never have and that's a fact
I won't follow or try to find you
Cause I don't love you, and now if you'll buy that


Yeah, if you'll buy that I'll throw the golden gate in free","Calmness, Nostalgia, Power, Tenderness"
275,3vYrrMpsebx3OJ1H5E1lWQ,wild world,maxi priest,wild world_maxi priest,0,0.352,1,8.45e-05,0.0791,0.732,0.56,0.0382854795248166,0.7699293642785066,0.0,0.7374418746940773,0.0571575695159629,0.2620481927710844,0.3409069692874044,0.8,maxi priest,Reggae,wild world,Maxi,,"Don't go...
Don't go
Please stay...

Now that I've lost everything to you
You say you wanna start something new
And it's breakin' my heart you're leavin'
Baby, I'm greavin'
But if you wanna leave, take good care
I hope you have a lot of nice things to wear
But then a lot of nice things turn bad out there

Oh, baby, baby, it's a wild world
It's hard to get by just upon a smile, girl
Oh, baby, baby, it's a wild world
I'll always remember you, like a child, girl

You know I've seen a lot of what the world can do
And it's breaking my heart in two
Because I never wanna see you a sad girl
Don't be a bad girl
But if you wanna leave, take good care
Hope you make a lot of nice friends out there
But just remember there's a lot of bad everywhere



You know, I've seen a lot of what the world can do
And it's breaking my heart in two
'Cause I never wanna see you a sad girl
Don't be a bad girl
But if you wanna leave, take good care
I hope you have a lot of nice things to wear
But then lot of things turn bad out there","Nostalgia, Sadness, Tenderness"
276,1RCtHLyq1xIbgGMrYRrKJ2,under the milky way,the church,under the milky way_the church,0,0.583,0,0.199,0.125,0.519,0.62,0.0523785332316103,0.5832492431886982,0.8181818181818182,0.7125550660792951,0.0277033985581874,0.0550200803212851,0.5519337935960971,0.8,the church,Rock,under the milky way,Starfish,1988.0,"Sometimes, when this place gets kind of empty
Sound of their breath fades with the light
I think about the loveless fascination
Under the Milky Way tonight
Lower the curtain down on Memphis
Lower the curtain down, alright
I got no time for private consultation
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

And it's something quite peculiar
Something shimmering and white
It leads you here, despite your destination
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

And it's something quite peculiar
Something shimmering and white
It leads you here, despite your destination
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

Under the Milky Way tonight
Under the Milky Way tonight
Under the Milky Way tonight","Calmness, Nostalgia, Sadness, Tenderness"
277,6ug9F5NRw1yHFf1spU8l4n,under the milky way,the church,under the milky way_the church,0,0.878,0,0.175,0.118,0.481,0.55,0.0525257419443725,0.5539858728557013,0.8181818181818182,0.8568128976994615,0.0296601441812564,0.0430722891566265,0.5519906161595253,0.8,the church,Rock,under the milky way,Starfish,1988.0,"Sometimes, when this place gets kind of empty
Sound of their breath fades with the light
I think about the loveless fascination
Under the Milky Way tonight
Lower the curtain down on Memphis
Lower the curtain down, alright
I got no time for private consultation
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

And it's something quite peculiar
Something shimmering and white
It leads you here, despite your destination
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

And it's something quite peculiar
Something shimmering and white
It leads you here, despite your destination
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

Under the Milky Way tonight
Under the Milky Way tonight
Under the Milky Way tonight","Calmness, Nostalgia, Sadness, Tenderness"
278,3QPDRN1wCZXhwMIOpQOJXC,under the milky way,the church,under the milky way_the church,0,0.774,0,0.201,0.184,0.52,0.37,0.0527154934411131,0.5600403632694249,0.8181818181818182,0.7792462065589818,0.0276004119464469,0.0301204819277108,0.5519094410689136,0.8,the church,Rock,under the milky way,Starfish,1988.0,"Sometimes, when this place gets kind of empty
Sound of their breath fades with the light
I think about the loveless fascination
Under the Milky Way tonight
Lower the curtain down on Memphis
Lower the curtain down, alright
I got no time for private consultation
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

And it's something quite peculiar
Something shimmering and white
It leads you here, despite your destination
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

And it's something quite peculiar
Something shimmering and white
It leads you here, despite your destination
Under the Milky Way tonight

Wish I knew what you were looking for
Might have known what you would find
Wish I knew what you were looking for
Might have known what you would find

Under the Milky Way tonight
Under the Milky Way tonight
Under the Milky Way tonight","Calmness, Nostalgia, Sadness, Tenderness"
279,29Znt9AbEH9FSsw86zPAYT,reptile,the church,reptile_the church,0,0.671,0,0.0096,0.208,0.497,0.5,0.0520889218946526,0.4389505549949545,0.6363636363636364,0.7169909446891825,0.0407826982492276,0.0206827309236947,0.6371392274566627,0.8,the church,Rock,reptile,Starfish,1988.0,"Too dangerous to keep
Too feeble to let go
And you want to bite the hand
Should have stopped this long ago
Go now, you've been set free
Another month or so, you'll be gorging on me
With your lovely smile
I see you slither away with your skin and your tail
Your flickering tongue and your rattling scales
Like a real reptile
Had you coiled around my arm
How could you ever know?
How I loved your diamond eyes
But that was long ago
Go now, you've been set free
Another month or so, you'll be poisoning me
With your lovely smile
I see you slither away with your skin and your tail
Your flickering tongue and your rattling scales
Like a real reptile
And I should have believed Eve
She said we had to blow
She was the apple of my eye
It wasn't long ago
Go now, you've been set free
Another month or so, you'll be poisoning me
With your lovely smile
I see you slither away with your skin and your tail
Your flickering tongue and your rattling scales
Like a real reptile","Nostalgia, Sadness, Tension"
280,04PydaEH97XN7YohGteKpK,the way you do the things you do,ub40,the way you do the things you do_ub40,0,0.367,0,7.06e-05,0.0294,0.92,0.58,0.0318962297837224,0.887991927346115,0.4545454545454546,0.6808767743514439,0.325437693099897,0.2640562248995984,0.3282152438702659,0.8,ub40,Reggae,the way you do the things you do,Labour of Love II,,"You got a smile so bright
You know you could've been a candle
I'm holding you so tight
You know you could've been a handle
The way you swept me off my feet
You know you could've been a broom
And baby you smell so sweet
You know you could've been some perfume

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

As pretty as you are
You know you could've been a flower
If good looks were minutes
You know you could have been an hour
The way you stole my heart
You know you could have been a crook
And baby your so smart
You know you could have been a school book

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

You make my life so rich
You know you could've been some money
And baby you're so sweet
You know you could have been some honey

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

As pretty as you are
You know you could've been a flower
If good looks were minutes
You know you could've been an hour
The way you stole my heart
You know you could've been a crook
And baby your so smart
You know you could have been a school book

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do
The way you do the things you do
I like the way you do the things you do
The way you do the things you do
I like the way you do the things you do
You made my life so sweet
I like the way you do the things you do
You made my life so sweet
I like the way you do the things you do
You made my life so sweet
The way you do the things you do
You made my life so sweet
The way you do the things you do","Calmness, Tenderness"
281,5fosq5vHYLfjRJByIdldUh,the way you do the things you do,ub40,the way you do the things you do_ub40,0,0.369,0,7.63e-05,0.0278,0.925,0.43,0.0318962297837224,0.8869828456104945,0.4545454545454546,0.6806014439549681,0.3357363542739444,0.2560240963855422,0.3282071263612048,0.8,ub40,Reggae,the way you do the things you do,Labour of Love II,,"You got a smile so bright
You know you could've been a candle
I'm holding you so tight
You know you could've been a handle
The way you swept me off my feet
You know you could've been a broom
And baby you smell so sweet
You know you could've been some perfume

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

As pretty as you are
You know you could've been a flower
If good looks were minutes
You know you could have been an hour
The way you stole my heart
You know you could have been a crook
And baby your so smart
You know you could have been a school book

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

You make my life so rich
You know you could've been some money
And baby you're so sweet
You know you could have been some honey

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

As pretty as you are
You know you could've been a flower
If good looks were minutes
You know you could've been an hour
The way you stole my heart
You know you could've been a crook
And baby your so smart
You know you could have been a school book

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do
The way you do the things you do
I like the way you do the things you do
The way you do the things you do
I like the way you do the things you do
You made my life so sweet
I like the way you do the things you do
You made my life so sweet
I like the way you do the things you do
You made my life so sweet
The way you do the things you do
You made my life so sweet
The way you do the things you do","Calmness, Tenderness"
282,42HaJ7QlInzQ5vHKWb5Ixa,the way you do the things you do,ub40,the way you do the things you do_ub40,0,0.534,0,4.77e-05,0.0357,0.896,0.51,0.0320197640602121,0.893037336024218,0.4545454545454546,0.7924773617229564,0.1596292481977343,0.248995983935743,0.3281787150794907,0.8,ub40,Reggae,the way you do the things you do,Labour of Love II,,"You got a smile so bright
You know you could've been a candle
I'm holding you so tight
You know you could've been a handle
The way you swept me off my feet
You know you could've been a broom
And baby you smell so sweet
You know you could've been some perfume

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

As pretty as you are
You know you could've been a flower
If good looks were minutes
You know you could have been an hour
The way you stole my heart
You know you could have been a crook
And baby your so smart
You know you could have been a school book

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

You make my life so rich
You know you could've been some money
And baby you're so sweet
You know you could have been some honey

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do

As pretty as you are
You know you could've been a flower
If good looks were minutes
You know you could've been an hour
The way you stole my heart
You know you could've been a crook
And baby your so smart
You know you could have been a school book

Well you could've been anything that you wanted to
I can tell
The way you do the things you do
I like the way you do the things you do
The way you do the things you do
I like the way you do the things you do
The way you do the things you do
I like the way you do the things you do
You made my life so sweet
I like the way you do the things you do
You made my life so sweet
I like the way you do the things you do
You made my life so sweet
The way you do the things you do
You made my life so sweet
The way you do the things you do","Calmness, Tenderness"
